stock_item_key,item_name,item_type,relation_type,usage_part,related_material,raw_material_meta_code,raw_material_risk_meta_code,demand_risk_meta_code,mapping_weight,mapping_confidence,exposure_score,evidence_reference,review_status,reviewer,reviewed_at,mapping_version,source
L;435::건강검진결과상담::USE0002288,주사기 50cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::검사실::USE0000464,채혈용주사기(5cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::검사실::USE0000762,채혈용주사기 10ml,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0000290,주사기(1cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0000291,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0000292,주사기 5cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0000293,주사기 10cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0000294,주사기 20cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0000316,주사기50ml(관장용),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;435::재고관리::USE0002288,주사기 50cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;444::재고관리::MTR1100023,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;447::원무::USE0001503,일회용주사기(3cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;44:::재고관리::MTR1100023,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;484::내과::USE0000011,3cc 일회용주사기,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;485::내과::USE0000004,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;486::내과::USE0000024,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;486::내과::USE0000025,주사기 5cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;487::내과::USE0000023,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;488::내과::USE0000007,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;489::내과::USE0000047,1회용주사기(3ml),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;489::내과::USE0000048,1회용주사기(10cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;489::내과::USE0000070,일회용주사기(3cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;48:::내과::USE0000056,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;496::내과::USE0000013,일회용주사기(3cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;497::내과::USE0000012,주사기3cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;498::내과::USE0000041,의료 주사기3cc/100개,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;499::내과::USE0000027,1cc 주사기,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;499::내과::USE0000028,3cc주사기,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000336,일회용주사기1cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000337,일회용주사기(3cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000338,일회용주사기(5ml),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000339,일회용주사기10cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000340,일회용 주사기 30cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000341,일회용 주사기 50CC,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
L;535::내과::USE0000342,관장용 주사기 50cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
M3434::치과::USE0000474,10cc 주사기,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
M3449::치과::USE0000250,1회용주사기(10cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
M3487::내과::USE0000006,일회용주사기(3cc),DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
M3534::검사실::USE0000152,주사기 5cc,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
M3534::내과::USE0000003,3cc주사기,DISPOSABLE_SYRINGE,direct_component,barrel_and_plunger,polypropylene (PP),POLYPROPYLENE_PP,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,,0.7,medium,0.7,https://supply.unicef.org/s0782413.html;https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190002.pdf;https://extranet.who.int/prequal/sites/default/files/imd_products/47fd4600-3bfb-4a03-a058-0c4196d09328_0.pdf;https://www1.eere.energy.gov/manufacturing/resources/chemicals/pdfs/profile_chap3.pdf,approved,codex_policy_review_experiment,2026-07-22T15:45:11.811437+00:00,material-approval-pilot-v1.0,approved_classification_plus_authoritative_material_evidence
